	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
am0106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	1	1	1	1	2	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	2	0	0	0	0	1	3	1	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	1	3	1	0	1	0	1	3	0	3	1	0	0	3	0	0	1	1	1	2	2	1	1	0	1	0	3	3	4	0	0	0
am0107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	2	3	2	0	1	6	1	0	0	0	1	2	1	1	3	1	0	1	3	6	1	0	0	3	0	4	1	2	2	1	0	0	2	1	1	1	5	2	4	1	4	1	1	0	3	3	4	2	4	4	0	5	3	5	2	0	2	6	3	2	2	4	5	3	1	1	4	2	2	3	3	4	1	0	1	1	3	1	6	0	4	1	2	3	3	1	4	1	2	3	1	2	1	2	2	2	4	1	3	3	2	3	1	3	4	3	3	2	4	2	1	3	3	4	7	3	10	4	12
am0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	3	3	0	0	2	7	1	2	1	0	0	1	0	0	0	3	3	2	4	1	2	4	0	3	4	5	7	2	0	3	6	1	7	3	0	4	10	6	2	1	1	4	1	6	1	1	6	4	5	4	2	0	3	2	2	7	4	3	8	2	3	7	1	2	1	3	4	0	1	0	2	2	3	2	5	4	1	5	5	1	3	4	3	6	3	6	8	7	3	3	7	2	7	2	3	3	7	6	11	3	3	7	10	5	6	2	3	4	11	6	6	2	10	3	17	11	12	13	8	7	11	18
am0109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	1	1	2	1	0	0	2	0	0	0	1	1	2	0	0	3	0	0	0	0	1	1	2	2	2	0	0	2	3	3	0	2	1	3	1	1	1	0	1	2	1	2	2	2	3	3	2	2	3	0	0	0	0	2	2	7	2	2	3	1	3	3	2	0	3	1	2	1	3	5	2	2	1	1	1	0	0	1	2	2	3	0	1	3	5	3	2	3	4	3	0	3	2	6	3	2	3	4	0	4	6	1	3	0	2	4	1	5	6	2	5	2	5	3	0	0	3	4	4	5
am0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	2	2	0	0	1	1	1	0	0	1	2	0	0	1	3	0	1	1	0	1	1	1	0	0	0	2	1	2	3	0	0	2
am0111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
am0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	3	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	0	1	0	0	4	1	0	4	1	0	1	3	2	0	2	0	0	1	1	1	1	0	2	1	0	1	1	0	1	2	1	0	2	1	0	0	0	1	1	2	1	3	2	1	0	2	2	3	2	2	4	1	2	7	2	0	2	2	1	0	0	1
am0113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	1	1	0	0	2	3	0	1	0	2	0	0	0	0	0	1	2	1	1	0	2	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	6	0	0	0	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	3	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	0	1	1	2	0	1	0	0	0	3	3	1	4	2	4	2	0	2	1	1	0	0	1	0	1
am0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
am0115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
am0116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
am0117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	2	1	0	1	1	0	1	2	1	1	0	0	2	3	1	1	1	0	1	4	1	2	1	1	0	1	1	1	2	2	2	2	1	0	0	0	1	0	1	2	0	0	6	1	0	1	1	0	2	1	0	0	0	2	1	1	3	0	0	1	5	1	0	2	1	0	1	2	1	2	0	1	2	0	1	4	0	2	0	0	0	1	1	1	0	1	2	1	0	1	0	3	2	2	0	1	0	0	0	2	1	0	1	2	0	2	1	1	1	3	3	3	8
am0118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	4	0	0	1	1	5	1
am0119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	2	2	1	3	0	0	1	1	3	1	1	0	0	0	0	1	2	2	1	2	0	2	3	1	0	0	0	2	2	0	0	2	1	3	1	0	0	4	1	2	1	0	1	0	1	4	2	0	2	1	0	0	0	0	2	1	1	2	1	1	1	0	1	3	2	2	0	1	2	2	3	2	0	1	1	1	4	2	4	6	0	3	2	2	3	1	2	1	5	1	1	5	0	0	2	0	1	5	3	4	3	4	2	2	2	2	1	4	2	2	2	3	7	7	7	7
am0120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	1	0	0	0	1	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	2	1	1	0	0	0	0	1	0	1	0	5	1	0	0	0	0	0	1	1	1	0	2	1	2	0	1	0	1	1	1	1	2	2	1
am0121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	1	2	1	1	1	2	0	0	0	2	1	1	1	1	1	3	1	2	1	1	3	1	0	0	0	0	0	2	0	4	0	1	2	3	0	0	4	1	1	1	3	3	1	2	5	2	1	0	1	4	1	0	2	1	0	0	2	0	1	1	2	4	0	1	0	3	2	2	1	0	0	2	3	2	3	0	0	0	1	3	5	0	2	0	2	5	1	1	0	11	10	3
am0122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	3	2	0	2	0	0	0	0	1	1	1	2
am0123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	2	0	0	1	0	1	2	0	1	0	1	2	0	1	1	0	0	1	3	2	1	1	1	0	2	1	0	2	0	3	1	3	1	2	2	3	2	1	2	0	1	0	2	3	2	4	2	0	0	1	2	1	5	0	0	5	1	0	3	0	0	2	0	1	0	2	1	1	2	0	2	1	2	1	0	0	2	0	1	1	3	0	2	2	0	2	1	2	2	4	5	1	2	3	3	3	3	1	1	1	2	2	5	0	0	2	1	3	1	4
am0124	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
am0125	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
am0126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	2
am0127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	3	0	0	1	1	2	0
am0128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
am0129	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	1	2	0	0	2	0	0	1	2	0	2	1	4	4	1	2	0	0	2	6	1	1	1	2	1	1	0	4	3	6	0	1	1	1	3	1	2	5	2	4	3	3	2	2	0	1	1	3	0	5	3	2	5	6	0	2	1	1	2	3	1	3	0	3	0	3	1	4	2	1	2	3	3	3	2	1	2	1	3	1	0	3	0	3	4	1	2	2	4	2	0	2	0	2	3	1	1	0	3	4	0	3	2	2	2	3	2	1	1	1	2	3	3	1	1	1	2	4	3	3	2	4	4	2	5	1	5	3	2	1	6	6	5	11
am0130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
am0131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	2	0	1	1	1	0	0	0	1	0	2	1	0	0	0	2	2	1	1	1	0	0	1	0	1	1	1	2	0	2	2	0	0	0	0	1	2	2	0	1	1	0	0	3	1	0	3	0	0	1	0	1	0	1	1	0	2	0	1	0	3	2	3	0	0	0	2	1	2	3	1	2	0	3	0	3	1	1	1	3	1	2	2	1	1	1	3	1	1	2	2	4	2	2	3	4	3	1	1	2	1	0	4	0	1	2	0	1	1	1	4	0	0	6	2	1	1	1	1	2	2	2	2	8
am0132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	2	3	0	2	0	0	0	0	3	3	0	3	2	0	1	3	0	0	0	0	0	1	0	3	0	0	1	1	0	0	4	0	3	0	1	0	0	2	2	1	0	0	0	1	1	1	0	1	1	4	3	2	0	0	0	0	0	2	0	6	1	1	3	0	0	1	1	1	0	1	0	1	1	0	0	4	4	7	2	0	3	3	0	0	2	3	1	2	2	0	0	0	1	0	2	0	10	0	0	2	1	5	6
am0134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	1	4	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	4
am0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3	0	0	3	0	2	0	2	0	1	0	5	2	1	3	0	1	1	1	0	0	0	6	1	2	2	0	0	0	1	1	2	2	2	0	3	3	0	3	2	2	1	0	2	3	4	2	0	0	0	0	0	3	1	0	0	1	0	0	0	1	0	0	1	1	3	0	4	2	2	0	3	2	0	2	3	0	0	0	0	2	1	2	0	4	2	1	1	4	3	2	3	0	0	1	6	4	3	2	3	3	1	1	3	4	12	7	3	2	2	4	1	6	4	1	1	1	1	4	7	0	3	1	3	13	2	2	2	3	6	11
am0136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	2	0	0	0	1	0	0	0	3	3	3	0	0	0	1	0	3	0	0	0	0	0	0	1
am0137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	3	3	0	1	2	1	0	0	2	1	0	0	1	0	0	1	2	0	2	0	3	2	1	1	3	0	2	1	0	0	2	3	2	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	6	3	5	2	1	1	2	2	1	3	0	3	0	4	4	6	0	1	1	2	1	0	3	0	2	2	3	1	1	0	3	6	4	2	3	7	2	3	3	5	2	1	1	3	4
am0138	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	2	2	0	0	0	0	0	0	1	0	1	1	0	0	1	3	0	0	4	2	0	0	0	0	0	1	1	1	1	1	0	2	0	1	1	0	1	0	0	3	2	1	1	1	1	1	0	1	1	1	1	0	0	0	2	0	0	1	0	1	1	1	0	4	2	0	2	1	2	2	0	0	0	0	0	2	1	2	2	2	2	2	0	1	2	2	3	3	1	0	3	2	1	3	1	1	3	3	2	2	1	1	0	3	0	0	2	1	2	2	1	1	1	1	5	5	2	0	1	3
am0139	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	2	0	0	0	1	2	0	1	2	3	1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1
am0140	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	2	1	0	0	0	1	0	0	2	0	0	4	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1
am0141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0
am0142	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	3	4	4	5	1	5	3	2	7	2	0	1	4	2	2	2	8	3	2	2	0	3	1	4	5	2	2	3	5	8	5	2	5	6	1	3	4	2	7	5	9	2	0	2	1	2	2	5	5	1	5	3	0	2	1	0	6	3	3	6	5	4	1	2	0	5	2	2	3	1	1	7	4	4	5	1	7	0	5	3	4	1	2	1	4	2	7	5	2	7	5	8	2	4	3	1	7	9	5	4	2	7	5	1	4	9	11	9	4	2	7	9	7	11	2	2	2	8	11	8	11
am0143	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	2	4	1	0	1	4	1	2	0	0	0	1	6	3	4	2	3	1	1	0	1	1	2	3	1	6	2	4	5	3	3	2	1	2	3	4	5	8	3	4	2	2	2	6	4	6	7	4	2	3	6	2	9	0	3	2	5	6	4	3	3	4	2	2	3	5	7	3	3	10	6	4	2	3	8	2	9	6	6	6	6	6	3	8	5	6	6	3	9	6	5	8	7	5	3	1	10	5	5	5	3	5	8	5	3	3	5	3	8	6	9	8	2	2	2	12	9	7	1	8	10	22
am0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	4	0	2	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
am0147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	2	1	0	0	4	0	0	0	0	3	0	0	1	0	3	0	1	1	0	0	2	0	1	1	6	0	0	4	0	0	0	0	2	1	1	1	0	1	0	0	0	1	0	1	2	1	0	1	0	1	0	0	1	2	1	3	1	0	1	3	3	1	1	0	1	1	1	1	1	0	0	0	0	1	0	2	1	1	3	0	2	2
am0148	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	2	2	2	1	1	0	0	1	1	0	1	2	2	2	3	0	0	4	0	2	0	3	1	0	0	0	1	2	3	0	2	0	5	2	1	5	1	2	0	1	1	1	1	1	2	1	0	0	3	1	1	0	2	0	3	2	3	1	1	2	1	0	1	1	0	1	0	3	1	3	1	1	1	2	2	2	3	1	2	3	4	2	0	4	5	5	3	1	2	4	3	1	3	0	4	3	2	0	1	1	1	1	4	3	2	5	4	4	2	4	1	5	4	5	5	10	9	7
am0149	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	2	0	0	0	1	1	0	3	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	2	0	0	2	0	1	1	2	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	2	1	2	0	3	3	0	0	1	0	3	0	1	0	0	0	1	1	0	3	2	3	2	0	2	4	1	1	0	2	2	0	1	1	3	0	2	2	3	3	3	0	1	0	2	4	4	2	1	1	4	2	2	0	4	0	2	2	5	4	1	1	1	3
am0150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	0	2	2	2	1	0	1	0	1	0	0	0	2	1	3	1	0	6	0	0	2	2	2	4	0	2	2	3	5	2	2	0	6	6	1	4	4	3	6	2	2	4	4	2	1	4	1	3	1	2	7	3	2	3	4	4	11	4	0	3	0	2	3	5	4	0	3	2	2	3	4	1	2	3	7	6	3	3	2	4	6	4	4	3	0	3	7	11	5	2	7	2	2	4	2	7	8	4	3	3	1	5	5	5	5	3	3	5	8	6	11	4	4	6	9	8	4	3	10	2	7	6	7	7	4	6	12
am0151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	2	0	0	2	0	0	1	0	0	1	2	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1	2	1	1	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	3	0	0	0	2	0	0	2	2	0	1	1	0	0	1	1	1	2	2	0	1	0	2	2	1	1	3	3	1	2	1	5	0	1	1	2	1	1	3	0	1	5
am0152	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	5	1	0	3	1	1	0	1	0	3	0	1	1	0	0	0	2	0	0	1	0	2	0	3	0	0	1	1	1	0	2	2	3	0	1	4	0	2	4	0	1	5	1	0	0	0	2	2	2	0	0	0	0	1	1	2	0	0	4
